Timestamp,From Bank,Account,To Bank,Account.1,Amount Received,Receiving Currency,Amount Paid,Payment Currency,Payment Format,Is Laundering
2022/09/10 00:19,ING Bank,968800797,Wells Fargo,997225156,46841.13,Hong Kong Dollar,49167.85,Indian Rupee,Cash,1
2022/09/10 11:19,Credit Suisse,814308421,BNP Paribas,855176955,200.18,British Pound,202.87,British Pound,Wire,0
2022/09/23 22:41,UBS,852339391,Standard Chartered,817774584,1634.5,US Dollar,1640.43,US Dollar,Wire,0
2022/09/25 12:11,Wells Fargo,823756669,BNP Paribas,845812670,1524.94,British Pound,1502.12,British Pound,Cash,0
2022/09/29 16:29,Wells Fargo,896282117,Wells Fargo,858718453,92.98,Chinese Yuan,93.32,Chinese Yuan,Wire,0
2022/09/04 12:54,Bank of Baroda,882383095,Credit Suisse,824972279,298.42,US Dollar,296.91,US Dollar,ACH,0
2022/09/07 11:01,Bank of Baroda,883793389,UBS,818883684,925.68,British Pound,914.79,British Pound,Wire,0
2022/09/09 21:56,JPMorgan Chase,984346088,Deutsche Bank,912823170,18698.72,Euro,17785.71,Singapore Dollar,Cash,1
2022/09/02 01:19,Goldman Sachs,832162965,HSBC,819335534,5611.61,Euro,5541.6,Euro,ACH,0
2022/09/03 11:08,Societe Generale,817774584,Societe Generale,871586053,1875.56,Euro,1895.74,Euro,Cash,0
2022/09/17 02:15,UBS,830868105,Goldman Sachs,839345092,884.9,US Dollar,891.54,US Dollar,Cheque,0
2022/09/26 06:38,ING Bank,827232410,Morgan Stanley,814265799,4507.21,US Dollar,4482.1,US Dollar,Wire,0
2022/09/29 16:57,Barclays,882383095,Societe Generale,849392920,1339.83,US Dollar,1339.5,US Dollar,Cheque,0
2022/09/02 20:09,UBS,895320121,Citibank,836697396,3408.16,British Pound,3358.77,British Pound,Wire,0
2022/09/03 19:55,Deutsche Bank,872820592,Barclays,830513739,2691.0,Hong Kong Dollar,2650.95,Hong Kong Dollar,Cash,0
2022/09/04 03:07,Barclays,853524491,Standard Chartered,830514014,2657.38,US Dollar,2633.35,US Dollar,Cheque,0
2022/09/24 14:54,Bank of Baroda,894374605,BNP Paribas,828566572,9760.65,Singapore Dollar,9939.83,Singapore Dollar,Bitcoin,0
2022/09/28 04:07,BNP Paribas,852339391,Credit Suisse,886149359,5939.11,Euro,5906.56,Euro,Wire,0
2022/09/10 15:43,Societe Generale,858586340,HSBC,811540956,2146.36,UAE Dirham,2122.69,UAE Dirham,Cheque,0
2022/09/06 03:54,HSBC,988961459,Goldman Sachs,822575562,24996.18,Swiss Franc,24097.98,Japanese Yen,Bitcoin,1
2022/09/12 00:39,HSBC,840742311,JPMorgan Chase,889254563,512.78,Hong Kong Dollar,510.33,Hong Kong Dollar,Cheque,0
2022/09/01 17:19,UBS,825014631,Societe Generale,833978249,3022.01,Chinese Yuan,2994.49,Chinese Yuan,Wire,0
2022/09/02 03:54,UBS,894374605,UBS,842868828,2794.7,US Dollar,2833.54,US Dollar,Cheque,0
2022/09/09 18:12,Morgan Stanley,941944441,ING Bank,940728046,343116.31,Chinese Yuan,356933.45,UAE Dirham,Bitcoin,1
2022/09/14 03:37,Societe Generale,866722344,Credit Suisse,849392920,532.21,Hong Kong Dollar,523.77,Hong Kong Dollar,ACH,0
2022/09/22 10:30,HSBC,859684848,ING Bank,896977837,375.32,Hong Kong Dollar,370.22,Hong Kong Dollar,ACH,0
2022/09/21 23:10,Wells Fargo,842868828,JPMorgan Chase,861220073,2038.27,US Dollar,2056.5,US Dollar,ACH,0
2022/09/17 01:03,Societe Generale,876238574,BNP Paribas,866629388,784.89,Swiss Franc,776.49,Swiss Franc,Wire,0
2022/09/12 18:52,UBS,919510312,JPMorgan Chase,994705205,9300.69,Euro,9638.76,Euro,Cash,1
2022/09/14 01:31,HSBC,897971488,Barclays,855657579,2239.32,US Dollar,2265.55,US Dollar,Cash,0
2022/09/06 18:34,Societe Generale,831831063,Citibank,881016525,249.73,Japanese Yen,252.51,Japanese Yen,ACH,0
2022/09/04 01:41,Societe Generale,861220073,ING Bank,845351479,2680.15,Hong Kong Dollar,2719.36,Hong Kong Dollar,ACH,0
2022/09/21 11:28,Bank of Baroda,882383095,ING Bank,849392920,356.21,Japanese Yen,352.27,Japanese Yen,ACH,0
2022/09/25 02:39,Standard Chartered,830514014,BNP Paribas,890048665,4787.71,British Pound,4693.35,British Pound,Cheque,0
2022/09/11 03:10,Credit Suisse,852235350,UBS,895225343,16617.31,US Dollar,16653.18,US Dollar,Cash,0
2022/09/14 02:39,Standard Chartered,881691040,Wells Fargo,813356886,1570.88,Euro,1552.96,Euro,Wire,0
2022/09/18 05:18,Barclays,838427073,Barclays,871586053,144.59,Indian Rupee,146.08,Indian Rupee,Cheque,0
2022/09/07 07:01,Citibank,894214382,Standard Chartered,863551839,2382.07,British Pound,2352.68,British Pound,Cheque,0
2022/09/11 22:16,UBS,839436733,Societe Generale,873791320,8013.32,British Pound,8159.7,British Pound,ACH,0
2022/09/11 13:37,Bank of Baroda,891756179,Deutsche Bank,818883684,443.06,UAE Dirham,439.87,UAE Dirham,ACH,0
2022/09/07 02:18,Deutsche Bank,866629388,Goldman Sachs,898550256,177.9,Chinese Yuan,175.13,Chinese Yuan,Cheque,0
2022/09/08 09:12,JPMorgan Chase,816323852,HSBC,839345092,398.56,Euro,392.08,Euro,Bitcoin,0
2022/09/23 03:15,Barclays,895320121,Citibank,819583482,4277.04,US Dollar,4356.92,US Dollar,Wire,0
2022/09/08 18:42,Societe Generale,896028436,Goldman Sachs,812614124,450.35,Euro,455.25,Euro,ACH,0
2022/09/17 10:18,Standard Chartered,876238574,HSBC,820576383,276.57,US Dollar,271.7,US Dollar,ACH,0
2022/09/14 16:40,BNP Paribas,889254563,JPMorgan Chase,875579548,384.25,Japanese Yen,379.45,Japanese Yen,Cheque,0
2022/09/17 12:00,ING Bank,839587039,Standard Chartered,878137358,3208.89,Hong Kong Dollar,3268.14,Hong Kong Dollar,Wire,0
2022/09/06 18:22,Bank of Baroda,813561597,HSBC,885329037,495.3,Euro,504.65,Euro,Reinvestment,0
2022/09/27 20:28,Barclays,831931511,BNP Paribas,881691040,4388.76,US Dollar,4357.79,US Dollar,ACH,0
2022/09/18 18:22,Barclays,828566572,ING Bank,824972279,1843.21,British Pound,1831.79,British Pound,ACH,0
2022/09/02 07:22,Standard Chartered,851837852,Citibank,843744231,3831.85,British Pound,3828.52,British Pound,Cheque,0
2022/09/10 01:19,JPMorgan Chase,918593410,Morgan Stanley,970597444,46906.39,UAE Dirham,44111.57,British Pound,Wire,1
2022/09/11 17:37,Barclays,875228535,Credit Suisse,860992979,1759.75,British Pound,1779.29,British Pound,Cheque,0
2022/09/19 12:29,Citibank,813999315,Societe Generale,889978790,637.07,Euro,633.42,Euro,ACH,0
2022/09/06 10:29,Standard Chartered,822575562,Wells Fargo,954349361,9730.88,Hong Kong Dollar,10044.7,Hong Kong Dollar,Reinvestment,1
2022/09/14 22:23,ING Bank,895822412,Barclays,889254563,2757.04,Indian Rupee,2793.64,Indian Rupee,Bitcoin,0
2022/09/25 22:19,Credit Suisse,836998038,BNP Paribas,886125617,110.15,Euro,109.97,Euro,ACH,0
2022/09/02 11:01,Barclays,847295260,JPMorgan Chase,866722344,367.2,Euro,373.37,Euro,ACH,0
2022/09/20 20:04,Standard Chartered,829175900,JPMorgan Chase,833978249,428.23,Japanese Yen,428.86,Japanese Yen,Cheque,0
2022/09/23 05:11,JPMorgan Chase,839958838,BNP Paribas,856164955,146.42,Swiss Franc,145.33,Swiss Franc,Wire,0
2022/09/19 18:21,BNP Paribas,853507489,BNP Paribas,813561597,5485.65,Indian Rupee,5388.84,Indian Rupee,Wire,0
2022/09/07 02:37,Wells Fargo,866792612,ING Bank,899949389,71.91,US Dollar,72.05,US Dollar,Wire,0
2022/09/14 18:12,Morgan Stanley,842138745,HSBC,884093639,166.74,Indian Rupee,166.97,Indian Rupee,Reinvestment,0
2022/09/05 13:08,BNP Paribas,849349722,Societe Generale,870897765,278.49,US Dollar,274.54,US Dollar,Cash,0
2022/09/02 14:19,UBS,824942603,UBS,848840994,4282.55,British Pound,4256.69,British Pound,Cash,0
2022/09/08 10:59,Societe Generale,847308985,BNP Paribas,888461803,7684.71,Chinese Yuan,7556.66,Chinese Yuan,Reinvestment,0
2022/09/17 15:43,Bank of Baroda,853524491,Societe Generale,824716857,516.87,Japanese Yen,519.34,Japanese Yen,Cheque,0
2022/09/10 08:56,HSBC,826879290,Bank of Baroda,831227574,481.89,Euro,479.21,Euro,Cash,0
2022/09/07 12:17,Societe Generale,895822412,BNP Paribas,845551614,178.02,Euro,176.44,Euro,ACH,0
2022/09/11 10:42,Goldman Sachs,895320121,UBS,813999315,211.74,US Dollar,208.42,US Dollar,Wire,0
2022/09/26 23:00,JPMorgan Chase,826879290,UBS,824972279,1861.07,US Dollar,1876.22,US Dollar,ACH,0
2022/09/25 21:16,JPMorgan Chase,838119557,Credit Suisse,894214382,618.75,Euro,607.53,Euro,Cash,0
2022/09/08 20:50,Morgan Stanley,835808537,UBS,856164955,14473.77,British Pound,14273.77,British Pound,Cash,0
2022/09/28 20:43,Deutsche Bank,917901903,Barclays,994705205,9577.67,Indian Rupee,9927.17,Chinese Yuan,Cash,1
2022/09/27 05:03,UBS,855176955,JPMorgan Chase,846231783,398.0,Swiss Franc,402.88,Swiss Franc,Cash,0
2022/09/19 18:26,HSBC,814308421,HSBC,824716857,1356.51,US Dollar,1380.16,US Dollar,Cheque,0
2022/09/08 00:15,Credit Suisse,839436733,Bank of Baroda,878387461,297.9,Hong Kong Dollar,299.27,Hong Kong Dollar,Cheque,0
2022/09/05 01:10,HSBC,890388981,Bank of Baroda,897971488,4339.77,US Dollar,4257.68,US Dollar,ACH,0
2022/09/04 02:10,Goldman Sachs,824942603,Morgan Stanley,849392920,1237.42,Euro,1233.76,Euro,Cheque,0
2022/09/13 21:56,Wells Fargo,888461803,Standard Chartered,881971316,2571.18,Chinese Yuan,2611.53,Chinese Yuan,ACH,0
2022/09/01 20:27,Standard Chartered,871662963,ING Bank,866722344,1668.56,US Dollar,1668.49,US Dollar,Wire,0
2022/09/28 12:43,Societe Generale,841227216,JPMorgan Chase,851273847,469.82,UAE Dirham,475.09,UAE Dirham,ACH,0
2022/09/16 02:11,Barclays,912823170,Credit Suisse,979467853,8692.09,US Dollar,8757.41,Swiss Franc,Reinvestment,1
2022/09/23 00:15,UBS,836687537,Citibank,824282218,3247.16,UAE Dirham,3188.55,UAE Dirham,Wire,0
2022/09/17 10:26,HSBC,970597444,ING Bank,960119651,28615.52,Indian Rupee,28721.55,Singapore Dollar,Cash,1
2022/09/21 14:29,Barclays,841244663,Standard Chartered,863843426,29.18,UAE Dirham,28.8,UAE Dirham,Reinvestment,0
2022/09/09 21:05,Deutsche Bank,838119557,Citibank,863551839,940.54,Euro,922.36,Euro,ACH,0
2022/09/28 06:19,Deutsche Bank,816150444,Deutsche Bank,853507489,1994.31,British Pound,1972.68,British Pound,ACH,0
2022/09/29 08:33,Deutsche Bank,890388981,Credit Suisse,828728463,498.36,British Pound,500.04,British Pound,ACH,0
2022/09/26 13:02,Barclays,824282218,Wells Fargo,836697396,396.14,US Dollar,401.08,US Dollar,Cheque,0
2022/09/28 03:36,Goldman Sachs,818883684,Deutsche Bank,836998038,2139.55,Swiss Franc,2110.33,Swiss Franc,Cheque,0
2022/09/07 13:21,HSBC,891030736,Citibank,889254563,943.93,Japanese Yen,941.08,Japanese Yen,Cheque,0
2022/09/05 23:32,Barclays,919528530,JPMorgan Chase,912823170,9954.44,Hong Kong Dollar,10496.58,Hong Kong Dollar,Reinvestment,1
2022/09/27 09:26,Goldman Sachs,970597444,Morgan Stanley,890801586,12597.44,Japanese Yen,13072.39,Swiss Franc,Reinvestment,1
2022/09/01 01:27,HSBC,836687537,HSBC,873791320,1074.01,Chinese Yuan,1060.16,Chinese Yuan,Cash,0
2022/09/02 04:35,ING Bank,848840994,Barclays,870291817,2267.76,Swiss Franc,2270.73,Swiss Franc,Cash,0
2022/09/22 21:52,Barclays,858718453,Standard Chartered,878137358,3611.43,Swiss Franc,3595.56,Swiss Franc,Cash,0
2022/09/10 17:50,Credit Suisse,975151231,JPMorgan Chase,968800797,8504.29,Japanese Yen,8848.79,Chinese Yuan,Reinvestment,1
2022/09/25 02:27,Deutsche Bank,860992979,JPMorgan Chase,842857966,593.16,British Pound,586.23,British Pound,Cheque,0
2022/09/25 15:33,Wells Fargo,849392920,Societe Generale,842329237,675.44,Chinese Yuan,676.24,Chinese Yuan,Cheque,0
2022/09/07 12:02,Societe Generale,877005685,Deutsche Bank,868353204,1544.77,Chinese Yuan,1561.14,Chinese Yuan,ACH,0
2022/09/02 16:09,Deutsche Bank,843101783,Morgan Stanley,823556182,18214.28,Euro,18130.74,Euro,Wire,0
2022/09/14 15:28,Societe Generale,838898923,Citibank,831831063,3884.58,Euro,3889.31,Euro,ACH,0
2022/09/26 11:37,Barclays,883197857,Citibank,877187530,118.99,Euro,119.49,Euro,ACH,0
2022/09/04 05:13,UBS,896977837,Barclays,819289546,1030.42,British Pound,1021.24,British Pound,Cheque,0
2022/09/28 10:06,UBS,881971316,BNP Paribas,855176955,1943.09,Indian Rupee,1961.95,Indian Rupee,Cash,0
2022/09/15 10:34,Barclays,825014631,UBS,813356886,191.75,UAE Dirham,194.61,UAE Dirham,Cheque,0
2022/09/19 11:27,Goldman Sachs,895758349,Deutsche Bank,890801586,140.59,Hong Kong Dollar,142.77,Hong Kong Dollar,Wire,0
2022/09/17 11:47,UBS,896977837,Societe Generale,866629388,1468.01,Japanese Yen,1460.41,Japanese Yen,ACH,0
2022/09/03 12:31,ING Bank,878139880,BNP Paribas,841244663,50000,Euro,50933.07,Euro,ACH,0
2022/09/14 12:48,Wells Fargo,882394227,BNP Paribas,878137358,2016.74,US Dollar,2029.57,US Dollar,ACH,0
2022/09/05 07:21,HSBC,822448136,JPMorgan Chase,878139880,915.83,Indian Rupee,906.43,Indian Rupee,ACH,0
2022/09/06 14:27,Citibank,889978790,HSBC,816323852,418.11,Indian Rupee,422.62,Indian Rupee,Wire,0
2022/09/07 12:02,Wells Fargo,838119557,Goldman Sachs,855657579,837.1,Euro,831.36,Euro,Wire,0
2022/09/10 18:54,Barclays,853524491,UBS,812614124,798.46,UAE Dirham,787.54,UAE Dirham,Cheque,0
2022/09/23 17:05,Credit Suisse,842868828,Wells Fargo,845935572,79.67,US Dollar,80.78,US Dollar,Bitcoin,0
2022/09/07 03:22,BNP Paribas,850056581,Morgan Stanley,880823176,658.62,UAE Dirham,651.4,UAE Dirham,Wire,0
2022/09/26 22:18,Morgan Stanley,836687537,Morgan Stanley,838898923,901.87,UAE Dirham,919.24,UAE Dirham,Cash,0
2022/09/04 06:38,Citibank,877187530,Standard Chartered,832969840,255.87,US Dollar,252.56,US Dollar,Cheque,0
2022/09/13 17:44,Wells Fargo,881691040,Deutsche Bank,890048665,741.47,Hong Kong Dollar,743.79,Hong Kong Dollar,Cheque,0
2022/09/05 22:38,Citibank,886125617,HSBC,826753883,697.56,British Pound,691.73,British Pound,Wire,0
2022/09/16 06:42,ING Bank,882070937,Morgan Stanley,822201654,309.55,Euro,305.81,Euro,Cheque,0
2022/09/07 18:04,HSBC,852235350,Standard Chartered,838538251,287.22,US Dollar,286.35,US Dollar,Cheque,0
2022/09/07 13:14,BNP Paribas,896977837,JPMorgan Chase,855667651,554.71,Indian Rupee,554.81,Indian Rupee,Wire,0
2022/09/25 12:53,Credit Suisse,872043515,HSBC,889978790,13320.59,Singapore Dollar,13531.18,Singapore Dollar,Cash,0
2022/09/07 15:17,Wells Fargo,841227216,ING Bank,883793389,1437.51,Singapore Dollar,1434.85,Singapore Dollar,ACH,0
2022/09/11 11:33,BNP Paribas,839587039,Bank of Baroda,847295260,329.14,US Dollar,332.63,US Dollar,Cheque,0
2022/09/20 08:50,Barclays,847295260,Citibank,858586340,1068.86,Euro,1060.17,Euro,Cheque,0
2022/09/12 20:29,Societe Generale,919046318,Morgan Stanley,960119651,23173.59,Indian Rupee,22778.27,Japanese Yen,Wire,1
2022/09/17 15:57,Goldman Sachs,858586340,JPMorgan Chase,827232410,3653.94,US Dollar,3683.63,US Dollar,Wire,0
2022/09/07 09:21,Credit Suisse,847338124,ING Bank,863843426,722.3,US Dollar,723.24,US Dollar,ACH,0
2022/09/12 00:52,JPMorgan Chase,877827638,BNP Paribas,895758349,2365.03,British Pound,2339.02,British Pound,ACH,0
2022/09/01 22:27,Societe Generale,824716857,Bank of Baroda,826879290,2438.64,Singapore Dollar,2455.83,Singapore Dollar,Wire,0
2022/09/18 08:01,HSBC,979008866,Wells Fargo,988979095,342449.05,UAE Dirham,333736.88,Chinese Yuan,Bitcoin,1
2022/09/26 14:20,Societe Generale,826753883,Citibank,822448136,3951.89,US Dollar,3907.27,US Dollar,Cheque,0
2022/09/23 15:47,HSBC,830513739,Barclays,897971488,187.09,Swiss Franc,183.61,Swiss Franc,Reinvestment,0
2022/09/03 19:31,Barclays,866792612,JPMorgan Chase,849349722,1231.59,Swiss Franc,1249.38,Swiss Franc,ACH,0
2022/09/06 08:00,Standard Chartered,832969840,Morgan Stanley,845935572,843.46,Singapore Dollar,829.79,Singapore Dollar,Wire,0
2022/09/18 03:51,Citibank,831682744,Citibank,858586340,9071.51,Singapore Dollar,8978.5,Singapore Dollar,Wire,0
2022/09/29 01:24,Morgan Stanley,813561597,HSBC,816323852,1124.63,Euro,1105.61,Euro,Wire,0
2022/09/23 15:39,ING Bank,810076758,HSBC,838898923,4877.06,British Pound,4819.61,British Pound,Wire,0
2022/09/23 21:31,Standard Chartered,817774584,Bank of Baroda,855657579,5833.34,US Dollar,5865.54,US Dollar,ACH,0
2022/09/23 20:31,Morgan Stanley,883140807,UBS,824972279,11979.63,Euro,11823.31,Euro,ACH,0
2022/09/03 21:49,BNP Paribas,820570592,Wells Fargo,856164955,7057.56,Chinese Yuan,7005.83,Chinese Yuan,ACH,0
2022/09/01 15:41,ING Bank,855657579,HSBC,885329037,150.32,US Dollar,152.25,US Dollar,ACH,0
2022/09/01 11:11,BNP Paribas,899949389,Wells Fargo,889254563,2974.82,Euro,2988.5,Euro,Cash,0
2022/09/02 03:14,BNP Paribas,822448136,Credit Suisse,839345092,559.18,Hong Kong Dollar,563.82,Hong Kong Dollar,Reinvestment,0
2022/09/11 09:39,Societe Generale,858537831,Wells Fargo,842868828,170.56,Euro,167.68,Euro,Wire,0
2022/09/13 11:42,Wells Fargo,896977837,BNP Paribas,898753260,708.24,Hong Kong Dollar,711.57,Hong Kong Dollar,Cash,0
2022/09/11 08:31,Goldman Sachs,820570592,JPMorgan Chase,840742311,3166.04,Euro,3224.05,Euro,Bitcoin,0
2022/09/06 06:25,ING Bank,875579548,Morgan Stanley,883793389,333.44,British Pound,332.63,British Pound,Wire,0
2022/09/25 06:53,Goldman Sachs,836998038,UBS,851273847,1715.48,US Dollar,1703.14,US Dollar,Wire,0
2022/09/16 16:50,BNP Paribas,824282218,Deutsche Bank,818883684,7002.5,US Dollar,7100.23,US Dollar,ACH,0
2022/09/25 14:56,Deutsche Bank,882394227,Wells Fargo,881498611,5544.92,US Dollar,5563.0,US Dollar,Cheque,0
2022/09/25 06:16,ING Bank,819335534,UBS,881498611,295.83,Chinese Yuan,295.36,Chinese Yuan,Cash,0
2022/09/21 17:43,Goldman Sachs,858181396,Societe Generale,838898923,402.15,US Dollar,406.12,US Dollar,Cash,0
2022/09/07 05:39,Citibank,839958838,ING Bank,841227216,289.0,US Dollar,286.7,US Dollar,Bitcoin,0
2022/09/07 04:08,Wells Fargo,824942603,Bank of Baroda,868353204,1587.1,US Dollar,1596.84,US Dollar,Cash,0
2022/09/13 20:24,Goldman Sachs,851837852,Citibank,855657579,9159.51,US Dollar,9131.67,US Dollar,Wire,0
2022/09/11 09:17,Morgan Stanley,855667651,HSBC,822201654,23201.63,Hong Kong Dollar,22862.64,Hong Kong Dollar,ACH,0
2022/09/11 00:08,BNP Paribas,842329237,BNP Paribas,816150444,127.13,US Dollar,125.45,US Dollar,ACH,0
2022/09/06 19:58,Credit Suisse,988979095,Wells Fargo,813561597,190335.27,UAE Dirham,198661.38,Chinese Yuan,Bitcoin,1
2022/09/07 08:03,ING Bank,845935572,Wells Fargo,826879290,1951.17,Indian Rupee,1922.47,Indian Rupee,Reinvestment,0
2022/09/02 03:53,Credit Suisse,831682744,Citibank,820570592,18767.04,Indian Rupee,18900.67,Indian Rupee,ACH,0
2022/09/17 23:16,JPMorgan Chase,842138745,UBS,813999315,309.94,US Dollar,312.55,US Dollar,ACH,0
2022/09/12 23:02,ING Bank,876238574,Bank of Baroda,810872248,399.61,Singapore Dollar,397.26,Singapore Dollar,Cheque,0
2022/09/08 21:05,Barclays,919046318,HSBC,979008866,8575.49,Chinese Yuan,7980.86,Swiss Franc,Wire,1
2022/09/12 18:21,Citibank,861019678,Societe Generale,886125617,278.29,US Dollar,274.78,US Dollar,Wire,0
2022/09/13 08:43,Credit Suisse,886125617,Credit Suisse,891415657,1273.3,Euro,1270.0,Euro,ACH,0
2022/09/10 10:56,ING Bank,873791320,Wells Fargo,895320121,1227.09,US Dollar,1238.49,US Dollar,ACH,0
2022/09/17 03:01,ING Bank,884752529,Societe Generale,880823176,1504.39,Euro,1515.25,Euro,Cheque,0
2022/09/10 13:36,JPMorgan Chase,831429110,HSBC,853524491,629.58,Japanese Yen,621.08,Japanese Yen,Cheque,0
2022/09/11 15:10,Deutsche Bank,899949389,Standard Chartered,888320463,141.08,British Pound,142.53,British Pound,Cheque,0
2022/09/20 16:25,BNP Paribas,813356886,Wells Fargo,819289546,721.21,British Pound,708.32,British Pound,Wire,0
2022/09/03 00:02,ING Bank,832162965,Bank of Baroda,858537831,1354.35,Euro,1377.85,Euro,Cheque,0
2022/09/23 19:32,JPMorgan Chase,851273847,Societe Generale,861642594,2239.98,British Pound,2241.77,British Pound,Wire,0
2022/09/25 18:02,Citibank,820709497,Deutsche Bank,849349722,542.19,US Dollar,532.63,US Dollar,ACH,0
2022/09/20 12:22,JPMorgan Chase,863551839,UBS,856164955,310.01,Euro,306.84,Euro,Cheque,0
2022/09/08 19:37,Deutsche Bank,941944441,ING Bank,979467853,35160.8,Japanese Yen,34402.06,Swiss Franc,ACH,1
2022/09/21 00:19,Morgan Stanley,858181396,ING Bank,894374605,531.5,Euro,538.58,Euro,ACH,0
2022/09/06 12:31,Deutsche Bank,979467853,Goldman Sachs,997225156,5655.33,Singapore Dollar,5366.53,British Pound,Cash,1
2022/09/19 11:50,HSBC,830513739,UBS,870291817,233.8,US Dollar,231.56,US Dollar,Cash,0
2022/09/19 09:27,UBS,819335534,Standard Chartered,830868105,833.29,Japanese Yen,816.86,Japanese Yen,ACH,0
2022/09/18 21:45,Standard Chartered,821496211,UBS,831472420,4882.05,US Dollar,4863.26,US Dollar,ACH,0
2022/09/29 08:23,Societe Generale,877187530,Goldman Sachs,882340307,2743.87,US Dollar,2760.12,US Dollar,Wire,0
2022/09/04 05:57,Barclays,842138745,Deutsche Bank,811540956,147.61,Singapore Dollar,148.92,Singapore Dollar,Cheque,0
2022/09/26 02:54,Societe Generale,868353204,Morgan Stanley,881016525,858.79,Indian Rupee,865.75,Indian Rupee,Cheque,0
2022/09/13 02:14,Morgan Stanley,825014631,Deutsche Bank,872043515,557.64,Chinese Yuan,563.6,Chinese Yuan,Wire,0
2022/09/12 03:57,JPMorgan Chase,968800797,UBS,979467853,8835.13,Hong Kong Dollar,9300.94,Indian Rupee,Wire,1
2022/09/20 11:29,Wells Fargo,831227574,Barclays,896028436,2691.6,US Dollar,2670.07,US Dollar,Wire,0
2022/09/19 19:13,UBS,825014631,Societe Generale,822201654,526.12,US Dollar,534.31,US Dollar,ACH,0
2022/09/06 16:46,Wells Fargo,828728463,Deutsche Bank,979467853,9128.9,US Dollar,9019.94,US Dollar,Wire,1
2022/09/19 09:38,JPMorgan Chase,888320463,Wells Fargo,810435578,9061.53,Singapore Dollar,8943.79,Singapore Dollar,Cash,0
2022/09/23 15:51,Credit Suisse,891734598,Standard Chartered,891756179,2155.77,Euro,2193.48,Euro,ACH,0
2022/09/18 20:46,Bank of Baroda,860992979,Bank of Baroda,886125617,9833.02,Euro,9952.96,Euro,ACH,0
2022/09/13 03:30,Citibank,823556182,Deutsche Bank,831931511,2448.73,Swiss Franc,2490.6,Swiss Franc,Cash,0
2022/09/25 23:13,Morgan Stanley,947376585,Credit Suisse,813999315,47714.02,Euro,47159.81,Euro,Bitcoin,1
2022/09/18 01:46,Goldman Sachs,840587988,Barclays,891030736,1210.33,US Dollar,1203.91,US Dollar,ACH,0
2022/09/06 06:29,Wells Fargo,839958838,Credit Suisse,897971488,177.01,US Dollar,174.61,US Dollar,Cash,0
2022/09/03 07:02,Bank of Baroda,873791320,BNP Paribas,889254563,207.77,US Dollar,208.72,US Dollar,Bitcoin,0
